from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
3265,3265,4,,,,,,74122663,74122282
3265,3265,4,,,,,,74122285,74122668
3265,3265,4,,,,,,74122689,74122311
3265,3265,4,,,,,,74122571,74122426
3265,3265,4,,,,,,74122635,74122520
3265,3265,4,,,,,,74122247,74122609
3265,3265,4,,,,,,74122290,74122625
3265,3265,4,,,,,,74122617,74122403
3265,3265,4,,,,,,74122579,74122427
3265,3265,4,,,,,,74122641,74122299
3265,3265,4,,,,,,74122647,74122371
3265,3265,4,,,,,,74122633,74122732
3265,3265,4,,,,,,74122652,74122453
3265,3265,4,,,,,,74122677,74122435
3265,3265,4,,,,,,74122626,74122303
3265,3265,4,,,,,,74122241,74122580
3265,3265,4,,,,,,74122586,74122733
3265,3265,4,,,,,,74122627,74122444
3265,3265,4,,,,,,74122296,74122620
3265,3265,4,,,,,,74122583,74122430
3265,3265,4,,,,,,74122605,74122305
3265,3265,4,,,,,,74122645,74122414
3265,3265,4,,,,,,74122220,74122442
3265,3265,4,,,,,,74122253,74122628
38813,38813,4,,,,,,74123481,74123340
38813,38813,4,,,,,,74123330,74123450
38813,38813,4,,,,,,74123526,74123433
38813,38813,4,,,,,,74123355,74123821
38813,38813,4,,,,,,74123484,74123586
38813,38813,4,,,,,,74123323,74123368
38813,38813,4,,,,,,74123493,74123823
38813,38813,4,,,,,,74123431,74123819
38813,38813,4,,,,,,74123349,74123369
38813,38813,4,,,,,,74123790,74123800
38813,38813,4,,,,,,74123353,74123470
38813,38813,4,,,,,,74123468,74123471
38813,38813,4,,,,,,74123473,74123374
38813,38813,4,,,,,,74123480,74123808
38813,38813,4,,,,,,74123483,74123810
38813,38813,4,,,,,,74123329,74123820
38813,38813,4,,,,,,74123447,74123465
38813,38813,4,,,,,,74123363,74123469
38813,38813,4,,,,,,74123461,74123815
38813,38813,4,,,,,,74123568,74123489
38813,38813,4,,,,,,74123529,74123466
38813,38813,4,,,,,,74123485,74123467
38813,38813,4,,,,,,74123446,74123412
38813,38813,4,,,,,,74123319,74123320
38813,38813,4,,,,,,74123524,74123464
38813,38813,4,,,,,,74124931,74124935
38813,38813,4,,,,,,74124949,74124885
38813,38813,4,,,,,,74124916,74124929
38813,38813,4,,,,,,74124940,74124930
38813,38813,4,,,,,,74124948,74124932
38813,38813,4,,,,,,74124945,74124895
38813,38813,4,,,,,,74124870,74124957
38813,38813,4,,,,,,74124936,74124955
38813,38813,4,,,,,,74124946,74124871
38813,38813,4,,,,,,74124913,74124889
38813,38813,4,,,,,,74124888,74124938
38813,38813,4,,,,,,74124950,74124928
38813,38813,4,,,,,,74124951,74124915
38813,38813,4,,,,,,74124942,74124919
38813,38813,4,,,,,,74124947,74124943
38813,38813,4,,,,,,74124944,74124934
38813,38813,4,,,,,,74124886,74124954
38813,38813,4,,,,,,74124354,74124358
38813,38813,4,,,,,,74124365,74124361
38813,38813,4,,,,,,74124390,74124367
38813,38813,4,,,,,,74124376,74124366
38813,38813,4,,,,,,74124386,74124360
38813,38813,4,,,,,,74124389,74124379
38813,38813,4,,,,,,74124410,74124395
38813,38813,4,,,,,,74124409,74124385
38813,38813,4,,,,,,74124375,74124371
38813,38813,4,,,,,,74124380,74124388
38813,38813,4,,,,,,74124391,74124387
38813,38813,4,,,,,,74124402,74124403
38813,38813,4,,,,,,74124407,74124405
38813,38813,4,,,,,,74124363,74124381
38813,38813,4,,,,,,74124406,74124357
38813,38813,4,,,,,,74124362,74124382
38813,38813,4,,,,,,74124377,74124359
38813,38813,4,,,,,,74122377,74122236
38813,38813,4,,,,,,74122226,74122346
38813,38813,4,,,,,,74122422,74122329
38813,38813,4,,,,,,74122251,74122717
38813,38813,4,,,,,,74122380,74122482
38813,38813,4,,,,,,74122219,74122264
38813,38813,4,,,,,,74122389,74122719
38813,38813,4,,,,,,74122369,74122270
38813,38813,4,,,,,,74122376,74122704
38813,38813,4,,,,,,74122379,74122706
38813,38813,4,,,,,,74122225,74122716
38813,38813,4,,,,,,74122327,74122715
38813,38813,4,,,,,,74122245,74122265
38813,38813,4,,,,,,74122686,74122696
38813,38813,4,,,,,,74122249,74122366
38813,38813,4,,,,,,74122364,74122367
38813,38813,4,,,,,,74122343,74122361
38813,38813,4,,,,,,74122259,74122365
38813,38813,4,,,,,,74122357,74122711
38813,38813,4,,,,,,74122464,74122385
38813,38813,4,,,,,,74122425,74122362
38813,38813,4,,,,,,74122381,74122363
38813,38813,4,,,,,,74122342,74122308
38813,38813,4,,,,,,74122215,74122216
38813,38813,4,,,,,,74122420,74122360
49001,49001,4,,,,,,74013918,74013920
49001,49001,4,,,,,,74013916,74013917
49001,49001,4,,,,,,74013919,74013921
49001,49001,4,,,,,,74013948,74013947
49001,49001,4,,,,,,74013940,74013933
49001,49001,4,,,,,,74013942,74013944
49001,49001,4,,,,,,74013925,74013932
49001,49001,4,,,,,,74013928,74013952
49001,49001,4,,,,,,74013946,74013951
49001,49001,4,,,,,,74013945,74013956
49001,49001,4,,,,,,74013922,74013929
49001,49001,4,,,,,,74013941,74013926
49001,49001,4,,,,,,74013937,74013936
49001,49001,4,,,,,,74013923,74013935
49001,49001,4,,,,,,74013939,74013934
49001,49001,4,,,,,,74013943,74013924
49001,49001,4,,,,,,74013930,74013938
49001,49001,4,,,,,,74013931,74013927
49001,49001,4,,,,,,74013949,74013950
49001,49001,4,,,,,,74013953,74013955
49001,49001,4,,,,,,74013959,74013958
49001,49001,4,,,,,,74013962,74013964
49001,49001,4,,,,,,74013965,74013976
49001,49001,4,,,,,,74013977,74013983
49001,49001,4,,,,,,74013984,74013979
49001,49001,4,,,,,,74013986,74013989
49001,49001,4,,,,,,74013990,74013991
49001,49001,4,,,,,,74013995,74013996
49001,49001,4,,,,,,74013968,74013975
49001,49001,4,,,,,,74013971,74013974
49001,49001,4,,,,,,74013972,74013978
49001,49001,4,,,,,,74013980,74013970
49001,49001,4,,,,,,74013969,74013973
49001,49001,4,,,,,,74014012,74014017
49001,49001,4,,,,,,74014022,74014030
49001,49001,4,,,,,,74014024,74013999
49001,49001,4,,,,,,74014034,74014027
49001,49001,4,,,,,,74014026,74014032
49001,49001,4,,,,,,74014007,74014036
49001,49001,4,,,,,,74014003,74014023
49001,49001,4,,,,,,74014008,74014010
49001,49001,4,,,,,,74014009,74014005
49001,49001,4,,,,,,74014011,74014016
49001,49001,4,,,,,,74014021,74013997
49001,49001,4,,,,,,74014055,74014059
49001,49001,4,,,,,,74014058,74014081
49001,49001,4,,,,,,74014089,74014056
49001,49001,4,,,,,,74014079,74014092
49001,49001,4,,,,,,74014080,74014066
49001,49001,4,,,,,,74014104,74014087
49001,49001,4,,,,,,74014065,74014097
49001,49001,4,,,,,,74014103,74014068
49001,49001,4,,,,,,74014071,74014070
49001,49001,4,,,,,,74014072,74014074
49001,49001,4,,,,,,74014076,74014086
49001,49001,4,,,,,,74014083,74014062
49001,49001,4,,,,,,74014137,74014139
49001,49001,4,,,,,,74014151,74014146
49001,49001,4,,,,,,74014106,74014140
49001,49001,4,,,,,,74014141,74014148
49001,49001,4,,,,,,74014152,74014110
49001,49001,4,,,,,,74014138,74014145
49001,49001,4,,,,,,74014119,74014121
49001,49001,4,,,,,,74014122,74014125
49001,49001,4,,,,,,74014130,74014129
49001,49001,4,,,,,,74014118,74014142
49001,49001,4,,,,,,74014114,74014147
49001,49001,4,,,,,,74014134,74014135
49001,49001,4,,,,,,74014128,74014109
49001,49001,4,,,,,,74014132,74014127
49001,49001,4,,,,,,74014108,74014131
49001,49001,4,,,,,,74014154,74014153
49001,49001,4,,,,,,74014155,74014157
49001,49001,4,,,,,,74014156,74014149
49001,49001,4,,,,,,74014101,74014064
49001,49001,4,,,,,,74014053,74014061
49001,49001,4,,,,,,74014090,74014084
49001,49001,4,,,,,,74014085,74014093
49001,49001,4,,,,,,74014088,74014091
49001,49001,4,,,,,,74014096,74014067
49001,49001,4,,,,,,74014063,74014100
49001,49001,4,,,,,,74014427,74014428
49001,49001,4,,,,,,74014041,74014044
49001,49001,4,,,,,,74014048,74014051
49001,49001,4,,,,,,74014050,74014057
49001,49001,4,,,,,,74014082,74014102
49001,49001,4,,,,,,74014094,74014075
49001,49001,4,,,,,,74014073,74014069
49001,49001,4,,,,,,74014078,74014095
49001,49001,4,,,,,,74014054,74014077
49001,49001,4,,,,,,74013960,74013961
49001,49001,4,,,,,,74013967,74013963
49001,49001,4,,,,,,74013966,74013981
49001,49001,4,,,,,,74013982,74013985
49001,49001,4,,,,,,74013987,74013988
49001,49001,4,,,,,,74013994,74013998
49001,49001,4,,,,,,74014033,74014038
49001,49001,4,,,,,,74014039,74014043
49001,49001,4,,,,,,74014117,74014111
49001,49001,4,,,,,,74014136,74014107
49001,49001,4,,,,,,74014123,74014115
49001,49001,4,,,,,,74014116,74014120
49001,49001,4,,,,,,74014112,74014144
49001,49001,4,,,,,,74014150,74014124
49001,49001,4,,,,,,74014143,74014113
49001,49001,4,,,,,,74014422,74014421
49001,49001,4,,,,,,74014028,74014001
49001,49001,4,,,,,,74014015,74014002
49001,49001,4,,,,,,74014004,74014018
49001,49001,4,,,,,,74014013,74014014
49001,49001,4,,,,,,74014006,74014029
49001,49001,4,,,,,,74014019,74014025
49001,49001,4,,,,,,74014031,74014037
49001,49001,4,,,,,,74014035,74014040
49001,49001,4,,,,,,74014042,74014046
49001,49001,4,,,,,,74014045,74014047
49001,49001,4,,,,,,74014049,74014052
49001,49001,4,,,,,,73778526,73778525
49001,49001,4,,,,,,73778529,73778520
49001,49001,4,,,,,,73778557,73778538
49001,49001,4,,,,,,73778548,73778539
49001,49001,4,,,,,,73778551,73778541
49001,49001,4,,,,,,73778549,73778544
49001,49001,4,,,,,,73778550,73778545
49001,49001,4,,,,,,73778579,73778580
49001,49001,4,,,,,,73778581,73778564
49001,49001,4,,,,,,73778565,73778558
49001,49001,4,,,,,,73778536,73778547
49001,49001,4,,,,,,73778546,73778540
49001,49001,4,,,,,,73778553,73778555
49001,49001,4,,,,,,73778537,73778542
49001,49001,4,,,,,,73778552,73778543
49001,49001,4,,,,,,73778554,73778559
49001,49001,4,,,,,,73778522,73778514
49001,49001,4,,,,,,73778515,73778500
49001,49001,4,,,,,,73778497,73778494
49001,49001,4,,,,,,73778492,73778479
49001,49001,4,,,,,,73778482,73778485
49001,49001,4,,,,,,73778486,73778484
49001,49001,4,,,,,,73778489,73778488
49001,49001,4,,,,,,73778676,73778680
49001,49001,4,,,,,,73778677,73778678
49001,49001,4,,,,,,73778653,73778654
49001,49001,4,,,,,,73778652,73778650
49001,49001,4,,,,,,73778648,73778651
49001,49001,4,,,,,,73778647,73778626
49001,49001,4,,,,,,73778629,73778631
49001,49001,4,,,,,,73778686,73778689
49001,49001,4,,,,,,73778690,73778688
49001,49001,4,,,,,,73778665,73778667
49001,49001,4,,,,,,73778663,73778664
49001,49001,4,,,,,,73778662,73778666
49001,49001,4,,,,,,73778684,73778685
49001,49001,4,,,,,,73778682,73778681
49001,49001,4,,,,,,73778683,73778660
49001,49001,4,,,,,,73778656,73778658
49001,49001,4,,,,,,73778661,73778657
49001,49001,4,,,,,,73778655,73778659
49001,49001,4,,,,,,73778632,73778635
49001,49001,4,,,,,,73778691,73778694
49001,49001,4,,,,,,73778692,73778693
49001,49001,4,,,,,,73778695,73778671
49001,49001,4,,,,,,73778675,73778672
49001,49001,4,,,,,,73778670,73778673
49001,49001,4,,,,,,73778674,73778669
49001,49001,4,,,,,,73778643,73778646
49001,49001,4,,,,,,73778527,73778528
49001,49001,4,,,,,,73778524,73778521
49001,49001,4,,,,,,73778530,73778523
49001,49001,4,,,,,,73778517,73778519
49001,49001,4,,,,,,73778513,73778506
49001,49001,4,,,,,,73778505,73778499
49001,49001,4,,,,,,73778507,73778508
49001,49001,4,,,,,,73778509,73778510
49001,49001,4,,,,,,73778511,73778512
49001,49001,4,,,,,,73778501,73778502
49001,49001,4,,,,,,73778518,73778516
49001,49001,4,,,,,,73778498,73778503
49001,49001,4,,,,,,73778496,73778495
49001,49001,4,,,,,,73778490,73778491
49001,49001,4,,,,,,73778478,73778480
49001,49001,4,,,,,,73778483,73778481
49001,49001,4,,,,,,73778586,73778582
49001,49001,4,,,,,,73778587,73778588
49001,49001,4,,,,,,73778585,73778570
49001,49001,4,,,,,,73778568,73778567
49001,49001,4,,,,,,73778569,73778566
49001,49001,4,,,,,,73778614,73778593
49001,49001,4,,,,,,73778590,73778591
49001,49001,4,,,,,,73778594,73778589
49001,49001,4,,,,,,73778668,73778641
49001,49001,4,,,,,,73778640,73778638
49001,49001,4,,,,,,73778639,73778642
49001,49001,4,,,,,,73778618,73778613
49001,49001,4,,,,,,73778620,73778617
49001,49001,4,,,,,,73778637,73778633
49001,49001,4,,,,,,73778636,73778634
49001,49001,4,,,,,,73778611,73778609
49001,49001,4,,,,,,73778615,73778612
49001,49001,4,,,,,,73778599,73778602
49001,49001,4,,,,,,73778603,73778600
49001,49001,4,,,,,,73778601,73778604
49001,49001,4,,,,,,73778583,73778584
49001,49001,4,,,,,,73778616,73778619
49001,49001,4,,,,,,73778596,73778597
49001,49001,4,,,,,,73778592,73778595
49001,49001,4,,,,,,73778598,73778578
49001,49001,4,,,,,,73778644,73778649
49001,49001,4,,,,,,73778645,73778625
49001,49001,4,,,,,,73778623,73778624
49001,49001,4,,,,,,73778622,73778621
49001,49001,4,,,,,,73778628,73778627
49001,49001,4,,,,,,73778630,73778606
49001,49001,4,,,,,,73778607,73778608
49001,49001,4,,,,,,73778605,73778610
49001,49001,4,,,,,,73778573,73778572
49001,49001,4,,,,,,73778562,73778563
49001,49001,4,,,,,,73778535,73778532
49001,49001,4,,,,,,73778577,73778576
49001,49001,4,,,,,,73778574,73778560
49001,49001,4,,,,,,73778556,73778534
49001,49001,4,,,,,,73782945,73782986
49001,49001,4,,,,,,73782949,73782926
49001,49001,4,,,,,,73782954,73782996
49001,49001,4,,,,,,73782957,73783002
49001,49001,4,,,,,,73782962,73783007
49001,49001,4,,,,,,73782886,73782916
49001,49001,4,,,,,,73782890,73782921
49001,49001,4,,,,,,73782894,73782987
49001,49001,4,,,,,,73782898,73782929
49001,49001,4,,,,,,73782932,73782976
49001,49001,4,,,,,,73782937,73782981
49001,49001,4,,,,,,73782946,73782988
49001,49001,4,,,,,,73782943,73782930
49001,49001,4,,,,,,73782955,73782998
49001,49001,4,,,,,,73782960,73783001
49001,49001,4,,,,,,73782899,73782923
49001,49001,4,,,,,,73782935,73782973
49001,49001,4,,,,,,73782939,73782982
49001,49001,4,,,,,,73782965,73783005
49001,49001,4,,,,,,73782968,73783012
49001,49001,4,,,,,,73783014,73783059
49001,49001,4,,,,,,73783022,73783058
49001,49001,4,,,,,,73783031,73783069
49001,49001,4,,,,,,73783034,73783074
49001,49001,4,,,,,,73782966,73783008
49001,49001,4,,,,,,73782971,73783013
49001,49001,4,,,,,,73783019,73783056
49001,49001,4,,,,,,73783024,73783065
49001,49001,4,,,,,,73783033,73783075
49001,49001,4,,,,,,73783037,73783084
49001,49001,4,,,,,,73783044,73783086
49001,49001,4,,,,,,73783049,73783090
49001,49001,4,,,,,,73783052,73783093
49001,49001,4,,,,,,73783055,73783097
49001,49001,4,,,,,,73783025,73783071
49001,49001,4,,,,,,73783035,73783076
49001,49001,4,,,,,,73783039,73783079
49001,49001,4,,,,,,73783038,73783080
49001,49001,4,,,,,,73783045,73783087
49001,49001,4,,,,,,73783050,73783092
49001,49001,4,,,,,,73783053,73783091
49001,49001,4,,,,,,73783023,73783067
49001,49001,4,,,,,,73783030,73783070
49001,49001,4,,,,,,73783032,73783078
49001,49001,4,,,,,,73783041,73783083
49001,49001,4,,,,,,73783043,73783085
49001,49001,4,,,,,,73783048,73783089
49001,49001,4,,,,,,73783051,73783096
49001,49001,4,,,,,,73782969,73783010
49001,49001,4,,,,,,73783017,73783060
49001,49001,4,,,,,,73783020,73783063
49001,49001,4,,,,,,73783026,73783066
49001,49001,4,,,,,,73783029,73783073
49001,49001,4,,,,,,73782944,73782985
49001,49001,4,,,,,,73782948,73782925
49001,49001,4,,,,,,73782953,73782994
49001,49001,4,,,,,,73782958,73782995
49001,49001,4,,,,,,73782964,73783000
49001,49001,4,,,,,,73782967,73783009
49001,49001,4,,,,,,73783015,73783057
49001,49001,4,,,,,,73782947,73782993
49001,49001,4,,,,,,73782950,73782992
49001,49001,4,,,,,,73782956,73782997
49001,49001,4,,,,,,73782959,73783006
49001,49001,4,,,,,,73782889,73782920
49001,49001,4,,,,,,73782893,73782927
49001,49001,4,,,,,,73782897,73782990
49001,49001,4,,,,,,73782933,73782975
49001,49001,4,,,,,,73782940,73782924
49001,49001,4,,,,,,73782952,73782991
49001,49001,4,,,,,,73782951,73782999
49001,49001,4,,,,,,73782970,73783011
49001,49001,4,,,,,,73783018,73783061
49001,49001,4,,,,,,73783021,73783064
49001,49001,4,,,,,,73783028,73783068
49001,49001,4,,,,,,73783027,73783072
49001,49001,4,,,,,,73783036,73783077
49001,49001,4,,,,,,73783040,73783082
49001,49001,4,,,,,,73783042,73783081
49001,49001,4,,,,,,73783046,73783088
49001,49001,4,,,,,,73783047,73783095
49001,49001,4,,,,,,73783054,73783094
49001,49001,4,,,,,,73782868,73782869
49001,49001,4,,,,,,73782872,73782903
49001,49001,4,,,,,,73782875,73782902
49001,49001,4,,,,,,73782878,73782907
49001,49001,4,,,,,,73782881,73782913
49001,49001,4,,,,,,73782884,73782915
49001,49001,4,,,,,,73782887,73782918
49001,49001,4,,,,,,73782891,73782922
49001,49001,4,,,,,,73782895,73782984
49001,49001,4,,,,,,73782870,73782900
49001,49001,4,,,,,,73782873,73782904
49001,49001,4,,,,,,73782876,73782908
49001,49001,4,,,,,,73782879,73782906
49001,49001,4,,,,,,73782882,73782911
49001,49001,4,,,,,,73782885,73782909
49001,49001,4,,,,,,73782931,73782974
49001,49001,4,,,,,,73782934,73782980
49001,49001,4,,,,,,73782942,73782977
49001,49001,4,,,,,,73782871,73782901
49001,49001,4,,,,,,73782874,73782905
49001,49001,4,,,,,,73782877,73782910
49001,49001,4,,,,,,73782880,73782912
49001,49001,4,,,,,,73782883,73782914
49001,49001,4,,,,,,73782888,73782919
49001,49001,4,,,,,,73782892,73782917
49001,49001,4,,,,,,73782896,73782989
49001,49001,4,,,,,,73782928,73782972
49001,49001,4,,,,,,73782938,73782979
49001,49001,4,,,,,,73782941,73782983
49001,49001,4,,,,,,73766919,73766921
49001,49001,4,,,,,,73766917,73766918
49001,49001,4,,,,,,73766920,73766922
49001,49001,4,,,,,,73766949,73766948
49001,49001,4,,,,,,73766941,73766935
49001,49001,4,,,,,,73766944,73766946
49001,49001,4,,,,,,73766926,73766933
49001,49001,4,,,,,,73766930,73766954
49001,49001,4,,,,,,73766947,73766953
49001,49001,4,,,,,,73766950,73766958
49001,49001,4,,,,,,73766923,73766934
49001,49001,4,,,,,,73766943,73766928
49001,49001,4,,,,,,73766942,73766938
49001,49001,4,,,,,,73766924,73766937
49001,49001,4,,,,,,73766940,73766936
49001,49001,4,,,,,,73766945,73766925
49001,49001,4,,,,,,73766931,73766939
49001,49001,4,,,,,,73766932,73766929
49001,49001,4,,,,,,73766951,73766952
49001,49001,4,,,,,,73766955,73766957
49001,49001,4,,,,,,73766972,73766979
49001,49001,4,,,,,,73766974,73766978
49001,49001,4,,,,,,73766975,73766982
49001,49001,4,,,,,,73766983,73766973
49001,49001,4,,,,,,73766976,73766977
49001,49001,4,,,,,,73767018,73767023
49001,49001,4,,,,,,73767028,73767036
49001,49001,4,,,,,,73767030,73767002
49001,49001,4,,,,,,73767039,73767033
49001,49001,4,,,,,,73767032,73767037
49001,49001,4,,,,,,73767013,73767041
49001,49001,4,,,,,,73767012,73767029
49001,49001,4,,,,,,73767061,73767065
49001,49001,4,,,,,,73767064,73767092
49001,49001,4,,,,,,73767097,73767062
49001,49001,4,,,,,,73767087,73767100
49001,49001,4,,,,,,73767088,73767073
49001,49001,4,,,,,,73767111,73767095
49001,49001,4,,,,,,73767075,73767105
49001,49001,4,,,,,,73767110,73767078
49001,49001,4,,,,,,73767079,73767077
49001,49001,4,,,,,,73767080,73767082
49001,49001,4,,,,,,73767149,73767151
49001,49001,4,,,,,,73767162,73767158
49001,49001,4,,,,,,73767116,73767152
49001,49001,4,,,,,,73767153,73767160
49001,49001,4,,,,,,73767163,73767122
49001,49001,4,,,,,,73767150,73767157
49001,49001,4,,,,,,73767131,73767133
49001,49001,4,,,,,,73767134,73767137
49001,49001,4,,,,,,73767142,73767141
49001,49001,4,,,,,,73767129,73767154
49001,49001,4,,,,,,73767126,73767159
49001,49001,4,,,,,,73767144,73767145
49001,49001,4,,,,,,73767140,73767119
49001,49001,4,,,,,,73767143,73767139
49001,49001,4,,,,,,73767118,73767146
49001,49001,4,,,,,,73767115,73767138
49001,49001,4,,,,,,73767128,73767123
49001,49001,4,,,,,,73767147,73767117
49001,49001,4,,,,,,73767135,73767130
49001,49001,4,,,,,,73767168,73767167
49001,49001,4,,,,,,73767169,73767171
49001,49001,4,,,,,,73767170,73767164
49001,49001,4,,,,,,73766962,73766963
49001,49001,4,,,,,,73766971,73766970
49001,49001,4,,,,,,73766967,73766984
49001,49001,4,,,,,,73766985,73766989
49001,49001,4,,,,,,73766991,73766992
49001,49001,4,,,,,,73766996,73766997
49001,49001,4,,,,,,73766998,73767001
49001,49001,4,,,,,,73767038,73767043
49001,49001,4,,,,,,73767045,73767049
49001,49001,4,,,,,,73766964,73766965
49001,49001,4,,,,,,73766966,73766980
49001,49001,4,,,,,,73766981,73766987
49001,49001,4,,,,,,73766988,73766986
49001,49001,4,,,,,,73766990,73766993
49001,49001,4,,,,,,73766994,73766995
49001,49001,4,,,,,,73766999,73767000
49001,49001,4,,,,,,73767015,73767008
49001,49001,4,,,,,,73767017,73767021
49001,49001,4,,,,,,73767027,73767004
49001,49001,4,,,,,,73767026,73767003
49001,49001,4,,,,,,73767034,73767005
49001,49001,4,,,,,,73767020,73767006
49001,49001,4,,,,,,73767007,73767024
49001,49001,4,,,,,,73767022,73767019
49001,49001,4,,,,,,73767011,73767035
49001,49001,4,,,,,,73767025,73767031
49001,49001,4,,,,,,73767040,73767042
49001,49001,4,,,,,,73767044,73767046
49001,49001,4,,,,,,73767090,73767070
49001,49001,4,,,,,,73767106,73767109
49001,49001,4,,,,,,73767102,73767083
49001,49001,4,,,,,,73767081,73767076
49001,49001,4,,,,,,73767086,73767103
49001,49001,4,,,,,,73767060,73767085
49001,49001,4,,,,,,73767108,73767072
49001,49001,4,,,,,,73767059,73767067
49001,49001,4,,,,,,73767098,73767091
49001,49001,4,,,,,,73767053,73767057
49001,49001,4,,,,,,73767055,73767063
49001,49001,4,,,,,,73767089,73767112
49001,49001,4,,,,,,73767051,73767056
49001,49001,4,,,,,,73767054,73767058
49001,49001,4,,,,,,73767127,73767132
49001,49001,4,,,,,,73767124,73767156
49001,49001,4,,,,,,73767161,73767136
49001,49001,4,,,,,,73767155,73767125
49001,49001,4,,,,,,73767096,73767099
49001,49001,4,,,,,,73767104,73767074
49001,49001,4,,,,,,73767071,73767107
49795,49795,4,,,,,,73873321,73873320
49795,49795,4,,,,,,73873323,73873318
49795,49795,4,,,,,,73873312,73873316
49795,49795,4,,,,,,73873311,73873310
49795,49795,4,,,,,,73873314,73873313
49795,49795,4,,,,,,73873308,73873306
49795,49795,4,,,,,,73873307,73873304
49795,49795,4,,,,,,73868966,73868965
49795,49795,4,,,,,,73868968,73868963
49795,49795,4,,,,,,73868957,73868961
49795,49795,4,,,,,,73868956,73868955
49795,49795,4,,,,,,73868959,73868958
49795,49795,4,,,,,,73868953,73868951
49795,49795,4,,,,,,73868952,73868949
507,507,4,,,,,,74217834,74217836
507,507,4,,,,,,74217838,74217829
507,507,4,,,,,,74217827,74217831
507,507,4,,,,,,74217832,74217828
507,507,4,,,,,,74217830,74217825
507,507,4,,,,,,74217826,74217833
507,507,4,,,,,,74217835,74217837
507,507,4,,,,,,74217840,74217852
507,507,4,,,,,,74218784,74218783
507,507,4,,,,,,74217841,74217842
507,507,4,,,,,,74218406,74218399
507,507,4,,,,,,74217846,74217851
507,507,4,,,,,,74217848,74217853
507,507,4,,,,,,74217845,74217857
507,507,4,,,,,,74217858,74217850
507,507,4,,,,,,74217854,74217849
507,507,4,,,,,,74217847,74217839
507,507,4,,,,,,74217856,74217875
507,507,4,,,,,,74217874,74217871
507,507,4,,,,,,74217872,74217855
507,507,4,,,,,,74217865,74217864
507,507,4,,,,,,74217859,74217861
507,507,4,,,,,,74217866,74217860
507,507,4,,,,,,74217862,74218786
507,507,4,,,,,,74218785,74218787
507,507,4,,,,,,74218789,74218788
507,507,4,,,,,,74218790,74217870
507,507,4,,,,,,74217867,74217869
507,507,4,,,,,,74217863,74217868
507,507,4,,,,,,74218378,74218377
507,507,4,,,,,,74218368,74218373
507,507,4,,,,,,74218379,74218381
507,507,4,,,,,,74218382,74218383
507,507,4,,,,,,74218386,74218384
507,507,4,,,,,,74218385,74218380
507,507,4,,,,,,74218387,74218388
507,507,4,,,,,,74218791,74218792
507,507,4,,,,,,74218389,74218391
507,507,4,,,,,,74218793,74218794
507,507,4,,,,,,74218392,74218393
507,507,4,,,,,,74218390,74218375
507,507,4,,,,,,73864084,73864083
507,507,4,,,,,,73864082,73864081
507,507,4,,,,,,73864080,73864079
507,507,4,,,,,,73864077,73864078
507,507,4,,,,,,73864076,73864075
507,507,4,,,,,,73864073,73864074
507,507,4,,,,,,73864070,73864072
507,507,4,,,,,,73864071,73864069
507,507,4,,,,,,73864068,73864067
507,507,4,,,,,,73864065,73864066
507,507,4,,,,,,73864064,73864062
507,507,4,,,,,,73864061,73864060
507,507,4,,,,,,73864063,73864059
507,507,4,,,,,,73864058,73864057
507,507,4,,,,,,73864055,73864056
507,507,4,,,,,,73864054,73864052
507,507,4,,,,,,73864039,73864038
507,507,4,,,,,,73864040,73864037
507,507,4,,,,,,73864035,73864036
507,507,4,,,,,,73864033,73864034
507,507,4,,,,,,73864030,73864031
507,507,4,,,,,,73864032,73864028
507,507,4,,,,,,73864027,73864029
507,507,4,,,,,,73864025,73864026
507,507,4,,,,,,73864053,73864051
507,507,4,,,,,,73864049,73864048
507,507,4,,,,,,73864050,73864044
507,507,4,,,,,,73864045,73864046
507,507,4,,,,,,73864047,73864042
507,507,4,,,,,,73864041,73864043
507,507,4,,,,,,73864024,73864023
507,507,4,,,,,,73864022,73864021
507,507,4,,,,,,73864020,73864018
507,507,4,,,,,,73864019,73864016
507,507,4,,,,,,73864015,73864017
507,507,4,,,,,,73864013,73864014
507,507,4,,,,,,73864011,73864012
507,507,4,,,,,,73864010,73864009
507,507,4,,,,,,73864007,73864008
507,507,4,,,,,,73861091,73861090
507,507,4,,,,,,73861092,73861097
507,507,4,,,,,,73861093,73861098
507,507,4,,,,,,73861094,73861099
507,507,4,,,,,,73861095,73861100
507,507,4,,,,,,73861096,73861101
507,507,4,,,,,,73860957,73860989
507,507,4,,,,,,73860987,73860986
507,507,4,,,,,,73860985,73860983
507,507,4,,,,,,73860984,73860982
507,507,4,,,,,,73860979,73860980
507,507,4,,,,,,73860976,73860977
507,507,4,,,,,,73860975,73860994
507,507,4,,,,,,73860990,73860974
507,507,4,,,,,,73860973,73861004
507,507,4,,,,,,73861006,73860971
507,507,4,,,,,,73860972,73861002
507,507,4,,,,,,73860999,73860970
507,507,4,,,,,,73860967,73861001
507,507,4,,,,,,73860991,73860969
507,507,4,,,,,,73860968,73860966
507,507,4,,,,,,73860964,73861000
507,507,4,,,,,,73860981,73860993
507,507,4,,,,,,73860995,73860978
507,507,4,,,,,,73860996,73860965
507,507,4,,,,,,73860963,73861005
